namecode,gnisid,town,geoclass,income_to_afford_02001,income_to_afford_02002,income_to_afford_02003,income_to_afford_02004,income_to_afford_11999,income_to_afford_12000,income_to_afford_12001,income_to_afford_12002,income_to_afford_12003,income_to_afford_12004,income_to_afford_21999,income_to_afford_22000,income_to_afford_22001,income_to_afford_22002,income_to_afford_22003,income_to_afford_22004,income_to_afford_32000,income_to_afford_32001,income_to_afford_32002,income_to_afford_32003,income_to_afford_32004,income_to_afford_42001,income_to_afford_42002,income_to_afford_42003,income_to_afford_42004,income_to_afford_02005,income_to_afford_12005,income_to_afford_22005,income_to_afford_32005,income_to_afford_42005,income_to_afford_02006,income_to_afford_12006,income_to_afford_22006,income_to_afford_32006,income_to_afford_42006,income_to_afford_02008,income_to_afford_12008,income_to_afford_22008,income_to_afford_32008,income_to_afford_42008,income_to_afford_02009,income_to_afford_12009,income_to_afford_22009,income_to_afford_32009,income_to_afford_42009,income_to_afford_02010,income_to_afford_12010,income_to_afford_22010,income_to_afford_32010,income_to_afford_42010,income_to_afford_02011,income_to_afford_12011,income_to_afford_22011,income_to_afford_32011,income_to_afford_42011,income_to_afford_02012,income_to_afford_12012,income_to_afford_22012,income_to_afford_32012,income_to_afford_42012,income_to_afford_02013,income_to_afford_12013,income_to_afford_22013,income_to_afford_32013,income_to_afford_42013,avg_wage1978,avg_wage1979,avg_wage1980,avg_wage1981,avg_wage1982,avg_wage1983,avg_wage1984,avg_wage1985,avg_wage1986,avg_wage1987,avg_wage1988,avg_wage1989,avg_wage1990,avg_wage1991,avg_wage1992,avg_wage1993,avg_wage1994,avg_wage1995,avg_wage1996,avg_wage1997,avg_wage1998,avg_wage1999,avg_wage2000,avg_wage2001,avg_wage2002,avg_wage2003,avg_wage2004,avg_wage2005,avg_wage2006,avg_wage2007,avg_wage2008,avg_wage2009,avg_wage2010,unemployment_rate1990,unemployment_rate1991,unemployment_rate1992,unemployment_rate1993,unemployment_rate1994,unemployment_rate1995,unemployment_rate1996,unemployment_rate1997,unemployment_rate1998,unemployment_rate1999,unemployment_rate2000,unemployment_rate2001,unemployment_rate2002,unemployment_rate2003,unemployment_rate2004,unemployment_rate2005,unemployment_rate2006,unemployment_rate2007,unemployment_rate2008,unemployment_rate2009,unemployment_rate2010,unemployment_rate2011,unemployment_rate2012
19050,1462277,Holland,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,6066,6403,6667,6932,6574,6995,7464,7762,8600,9674,10676,12683,14094,13265,12261,12270,13698,13086,14569,14325,15552,16661,19347,23034,23444,21068,19617,21426,21673,24057,29391,31248,26662,2,1.6,2.1,2.9,2.5,2.6,1.9,2.5,1.2,1.2,2,1.7,2,2.5,2.2,1.9,1.9,2.5,2.7,4.2,3.9,3.2,3.8
19055,1462124,Irasburg,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,9274,9772,10151,10241,10814,10630,10497,10584,11293,11908,12525,12905,13150,12766,12986,13355,13562,13877,13847,15729,14711,15927,16590,18135,18138,19054,19925,19998,22008,24443,23869,24296,25093,8.3,7.7,8.1,6.1,4.9,6.1,6.1,6.1,5.8,5.7,3,3.3,3.3,3.6,3.3,2.9,3.2,4.6,3.6,5.2,6.8,6.2,5.1
19060,1462127,Jay,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,9818,9791,10792,11721,12568,13864,16480,16546,17664,19339,20283,19274,20607,19162,21575,25002,22577,23908,26058,29964,28805,23273,24780,27385,26953,32483,29581,31916,53249,57857,35778,63981,46882,8.1,12,12,8.8,9.1,7,6.8,4,4.8,7.5,4.6,5.4,5.7,7.1,5.5,5.5,6.7,7.7,8.1,21.3,19.2,12.2,9.1
19065,1462137,Lowell,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,9521,10546,11640,12542,13036,14103,15190,15266,15544,16111,17614,18662,18621,19671,21607,22532,22180,23685,23976,25211,26445,29099,29239,29765,31833,34151,35998,36791,38257,37484,42618,40945,40572,3.9,5.7,7.5,4.4,4.6,3.7,4.1,4.2,2.9,2.9,2.4,2.8,3.7,4.7,3.6,3.1,3.2,3.8,4.7,6,4.9,4.7,4
19070,1462275,Morgan,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,8262,8086,8495,9212,9589,10307,12404,11935,13135,12910,14432,15527,13983,14734,16977,17270,18170,18973,19152,20981,21591,24170,24719,23421,25107,25571,25373,24840,26208,32565,34995,33526,33519,9.3,15.2,10.3,8.5,8.5,9.2,9.3,6.9,5.1,4.7,3.1,3.7,5.5,5.5,4.5,3.8,5.1,5.2,5.5,8.1,7.9,6.8,6.2
19075,1462161,Newport City,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,6032,7156,7289,8459,8433,12262,14005,14621,15859,13106,13595,18476,16968,15531,16580,16313,16083,18347,19536,21437,21638,25117,24618,19334,23823,24529,21650,21737,24378,24132,25321,25095,26380,4.3,6.8,5.6,7.2,5.9,5.6,5.6,4.6,2.9,3.7,3.2,4.6,5.3,4.2,4.5,4.8,4.7,4.7,4.7,6.2,6.9,7,6.8
19080,1462162,Newport Town,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,6543,7635,7516,8648,10058,10459,10686,11818,12896,14749,16799,17003,19072,18415,18812,19479,20574,21386,20788,20808,23345,21989,24480,25176,24540,24706,26367,27862,30746,28412,29476,28236,26972,2.2,2.8,2.2,2,1,0.9,1.1,1.1,0.9,0.7,1.4,1.6,1.7,2,1.8,1.5,1.6,2,2.3,2.9,3.2,3.2,2.8
19085,1462230,Troy,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,8320,8692,9880,10558,11667,12238,12419,12080,13212,13144,14278,14862,16889,16967,18055,18569,19712,19709,20098,20466,21107,23129,23987,23688,24956,25953,27123,28379,28412,28463,30250,30520,30994,5.4,6.9,8.4,5.5,4.8,4.8,5.6,4.4,2.9,3,2.8,3.5,4.1,4.8,4.3,4.2,4.3,4.6,5.4,8.7,7.6,7.6,7
19090,1462250,Westfield,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,9054,9392,9749,10546,10855,12671,12655,13821,12681,14089,14713,15036,15514,15159,15356,18015,18521,19028,19160,21140,22176,21582,21834,21497,23856,24563,27552,26374,26713,27003,28303,24649,25202,5.7,5.5,6,5.1,4.1,3.6,4.3,3.5,2.7,3.4,2.8,3.3,5.1,5,4.3,3.2,3.3,3.7,4.6,7.6,5.7,6.6,6.3
19095,1462254,Westmore,t,13680,14040,14240,12840,15480,15800,16440,16960,17200,17720,19200,19560,20360,20960,21240,19800,24640,25640,26400,26760,25000,29440,30280,30720,31440,13360,18480,20640,26080,32760,14040,19400,21680,27400,34440,14920,20640,23040,29080,36600,16320,22560,25200,31840,40000,16440,22720,25400,32080,40320,17640,24360,27240,34400,43240,19320,26720,29840,37680,47400,24480,25360,30320,37960,41120,11216,12933,14245,16192,16554,17474,18539,20558,21523,20396,22936,25497,27455,28599,30903,28041,31619,35370,35176,36392,36118,33231,35914,39878,40499,43085,44111,47473,50795,52552,49202,48744,46638,3.7,6,7.3,5.9,5.2,3.4,4.6,4,2.9,3.1,3.1,3.4,4.1,4,3.2,3.3,3.7,3.7,4.8,8.3,7,6.5,6.6
21005,1462040,Benson,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,8562,9226,10236,10909,12047,13245,13992,12543,13404,14554,15798,16133,16522,17842,19361,18861,19217,20536,21057,21715,22250,23319,23961,25191,27438,28296,28874,30478,31268,32350,34486,34124,34558,5.3,6.9,5.7,4.7,4.6,3.4,4.3,4,2.5,2.7,2.8,3.1,3.5,4.2,3.5,3.6,4.6,4.7,5.2,7.1,6.9,5.9,5.4
21010,1462048,Brandon,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,8234,9249,10071,10731,11833,12539,12993,13559,14062,15366,17134,17654,18719,19496,20021,20016,20907,21855,22798,23262,23900,24679,25076,26776,27512,28805,29759,30487,31183,32479,34067,35204,36221,7.5,9.8,7.5,6.1,5.5,5,4.5,4.7,3.9,3.2,2.2,2.7,3.6,3.6,3,2.8,2.9,3.5,4,6.6,6.3,6,5.2
21015,1462065,Castleton,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,9946,10797,9879,12018,15048,14282,15490,14767,15832,14868,15252,17688,20161,32099,49444,30954,23504,16819,13898,14641,15829,15346,16069,17090,19594,19748,20659,22132,23923,24114,22798,22248,22984,7.4,6.1,11.4,2.6,3.6,4.4,3.6,2.9,1.4,2.4,2.2,3,3.6,4.8,3.5,3.1,3.2,3,3.3,5.1,4.8,3.9,3.4
21020,1462071,Chittenden,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,6009,6435,7610,8710,8388,9158,11284,10160,10175,11576,12297,13302,13412,15937,15611,16672,16661,17586,17437,17318,16535,17513,17906,19786,20399,21537,23097,20621,22216,23573,21257,25320,23270,5,6.9,7.1,6.7,5.2,4.3,5.5,5.1,3.3,3.3,2.8,3.1,4.5,4.2,3.7,3.3,3.8,5.4,5.3,8.6,6.2,5.8,4.8
21025,1462072,Clarendon,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,8912,9583,10704,11540,12911,13886,13776,13860,15416,16633,16465,17478,19277,19377,20131,20279,20771,21385,21660,21935,23006,23785,24660,25241,25952,26988,28925,30754,31661,32727,34970,32896,33494,9.8,10.7,8.8,10.2,9.3,10.8,10.8,10.5,7.7,7.5,4.9,6,6.4,7.7,6.8,6.4,7,7.4,7.6,11.5,9.9,9.6,7.7
21030,1462079,Danby,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,8223,9314,10063,10981,12007,12793,11990,11974,12644,12693,13960,14199,15318,15742,15197,16449,18570,18676,18318,19261,20241,22276,23371,25695,27465,29495,29985,31754,33411,35344,35850,44296,43047,4,5.2,4.8,4.6,3.4,2.8,2.5,2.4,1.8,1.5,1.6,2.3,2.4,2.7,2.1,2.2,2.8,3,3.8,5.7,5.5,4.5,4
21035,1462094,Fair Haven,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,9827,10545,12067,13111,15012,16048,,,,,,,,14248,14983,14546,14572,15746,16223,16334,16238,18586,18529,19180,19033,18482,19328,20568,23544,26581,26904,26958,30146,3.5,3.9,4.9,5.9,6,4.4,5,3.8,3.2,4.2,5.5,8.3,11.7,13.8,12,7.5,3.3,3.6,3.3,5.2,4.4,3.9,3.7
21040,1462120,Hubbardton,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,7495,8328,8711,10354,10424,11719,12775,12919,13709,13830,16017,16922,17496,17391,17513,18312,19332,19746,20464,20972,22134,23917,26090,27539,27349,26222,26683,29207,31385,31058,32652,31717,33027,8.1,10.5,9.2,6.5,5.6,5.4,5.9,4.2,4.6,3.2,3,3.6,3.9,5,4.7,4.3,3.4,5.3,5,8.3,6.9,6.4,4.7
21045,1462123,Ira,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,10112,10743,11429,12302,13202,13974,14161,14717,15490,16695,17355,18555,19421,19849,20517,20731,20842,20911,21470,22834,23635,24129,25649,25881,26419,27520,30925,31613,32961,34471,35972,35932,37111,5.9,7.9,5.9,5.2,5,4.2,4.1,4,2.7,2.9,2.4,3.2,3.7,4.9,3.8,3.4,3.9,3.9,4.9,7.8,6.8,6.1,5.4
21047,1462208,Killington,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,5768,5683,5944,7847,8008,9362,10167,9430,10060,8828,10674,15500,15627,16908,17410,16628,19270,19353,20618,21525,23357,20475,17049,17466,18128,19524,22095,24845,26779,28706,29814,26909,25919,5.9,7.9,9.6,7.1,5.8,7,6.3,5.3,4.7,5.3,4.3,4,6.1,6.2,6,4.4,5.5,4.9,7.4,8.1,9.9,6,6.3
21050,1462145,Mendon,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,7855,9376,10428,10748,11303,11873,13049,13884,14549,15382,16322,16618,18517,17748,21151,21091,22521,25300,25111,25786,27017,29960,31346,31299,32565,33299,33991,35405,37369,38629,40901,42291,41678,4.4,6.3,5,4,3,2.6,2.5,1.9,1.3,1.2,2.2,2.5,2.4,2.8,3.1,2.5,2.5,3.4,3.2,5.7,5.6,5.1,4
21055,1462148,Middletown Springs,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,7585,7931,8502,8678,10172,10856,11959,12575,13246,13293,16415,14613,13546,14375,15297,14740,17066,16882,16150,17728,18839,18109,20551,20812,22379,21937,22855,21740,24432,23261,29176,30046,34854,2.5,3.4,3,2.5,1.1,1.4,1.3,1.6,2.6,1.8,2,3,3,3.8,3.3,3.8,3.2,3.8,4.6,6.1,5.7,3.6,3.4
21060,1462155,Mount Holly,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,10446,11348,11984,12052,12598,14125,15109,15867,16868,17751,19255,19557,20097,20526,21613,21903,22619,23734,24610,25266,26746,26804,28432,30097,31094,32311,34121,34676,35536,36320,39665,40030,40674,5.9,8.4,9,7.7,6.7,5.9,6.6,5.8,4.8,4.6,3,3.2,3.6,3.8,3.2,3.6,4.5,5,6.1,9.8,8.8,7.3,7
21065,1462156,Mount Tabor,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,10365,11376,14031,16252,17657,17538,18121,19573,20646,21756,22383,22606,23362,24762,26161,25889,26717,25381,26009,27152,28871,28685,30907,32421,33260,33815,36303,36666,37573,40160,32723,33215,34105,1.3,2.2,2.5,2.3,1.9,1.9,1.9,1.6,1.1,1.6,1.5,1.6,1.6,2,1.7,1.7,1.9,2.2,2.4,3.1,2.8,2.6,2.3
21070,1462170,Pawlet,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,11262,12935,12279,14165,15049,17763,17562,17177,18036,18596,19509,18675,21040,22324,24859,28262,28124,30527,28744,30836,30760,32984,33372,33345,37034,30873,32785,34436,31566,32498,33584,36430,37223,4.2,4.9,6.9,5.7,4.7,4.7,4.3,4.7,4,3.6,3.2,3.6,3.9,4.6,3.6,3.7,4.2,4.2,4.7,7.5,7.8,6.7,5.8
21075,1462173,Pittsfield,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,5758,6931,7449,7346,8265,8484,8758,10161,10510,11753,11794,11931,13024,14319,13925,13309,14151,15132,16487,17799,19445,18949,18202,17511,20515,20924,21065,20974,21777,23147,25724,25691,26243,3.2,5.5,7,6.2,4.9,5.5,4.4,4.4,3.7,3,2.7,2.8,3.2,3.8,4.5,3.7,3.6,3.9,5.2,6.9,6.2,5.5,5.2
21080,1462174,Pittsford,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,,,,2751,3204,3673,,,,,,,,,,,,,,,10014,10417,,,,,,,,,,,,1.9,2.8,2.8,0.9,0,1,1.9,2.8,1.9,1.9,2.1,3,2.1,2.1,2.1,4.1,9.3,8.9,9.9,9.5,7.3,4.9,3.7
21085,1462178,Poultney,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,,,,,,,,,,15335,16198,16430,,,,,,,,24267,,,36687,,,,,,,,,33899,35194,2,2,0,1.9,1.9,1.5,1.4,1.4,1.3,1.3,14.8,19,37.5,38,37.2,29,7.3,7.4,5.7,5.9,7.5,5,6.7
21090,1462180,Proctor,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,11094,11989,12971,13316,13697,15520,16319,17146,17504,17670,18866,20881,21800,21098,21598,24532,26036,25797,24508,26638,27709,28452,31340,30377,30376,30039,33604,31873,32441,34570,35122,33953,35739,3.4,3.3,3.5,2.7,3.3,2.4,2.8,2.4,1.9,1.9,1.7,2.3,2.3,2.4,2,2.3,2.4,2.9,3.3,4.9,5,4.8,3.9
21095,1462193,Rutland City,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,6902,8499,8549,9310,9828,10905,11863,13139,14141,14727,16017,16240,16418,16261,17081,17906,19486,19610,21140,21555,21736,22163,23161,23565,25361,25916,26822,27653,27473,30286,30949,30821,31776,3.3,4.7,4.6,3.5,2.1,2,2.2,1.7,0.9,0.9,1.9,2,2.1,2.7,2.3,2,1.9,2.6,2.7,4.9,4.6,3.5,2.8
21100,1462194,Rutland Town,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,10881,11137,10191,12517,13738,13348,13384,14932,15631,17377,20622,13881,13199,11696,13226,12929,13780,14319,15794,16211,14979,16779,15832,15266,18355,18770,19238,21137,21007,23679,24585,24406,30643,5.7,8.8,7.7,8.2,8.3,9.4,9.9,8,5.1,5.9,3.5,4.5,6.1,5.5,6,5.3,6.8,6.5,6.8,10.1,7.8,7.6,9
21110,1462210,Shrewsbury,t,16240,16680,16920,16320,19480,19840,21040,21640,21960,21360,23800,24240,25680,26440,26800,24840,30400,32240,33200,33680,32840,36080,37120,37640,42040,17000,22240,25880,34200,43800,17880,23400,27200,35960,46040,18960,24800,28840,38120,48800,20720,27120,31520,41680,53320,20880,27320,31760,42000,53720,22360,29280,34040,45000,57600,22400,29360,34120,45120,57720,25800,28480,36080,44920,54800,8469,8891,9760,10830,11554,12514,13643,14713,15371,16317,17708,18105,19433,19831,19889,20575,20315,20414,21571,23265,23591,24689,25234,26659,27358,27976,29223,30287,30777,31989,33268,33311,33576,2.9,3.5,3.6,2.6,2.5,1.8,1.9,1.4,1.2,1.2,2,2.5,2.7,2.9,2.4,2.4,2.4,2.6,2.9,4.7,4.2,3.8,3.5
